acousticness,artists,danceability,duration_ms,duration_minutes,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.995,['Mewael Yemane'],0.468,9.80E+04,1.633,7.91E-02,0,1KnTw354jtQmDvA6b3Fvi0,9.60E-01,9,0.105,-27.055,0,Wishes,67,12/6/2019,0.058,117.918,3.37E-01,2019
0.993,['Artemio Li Fonti'],0.256,2.33E+05,3.879,4.86E-03,0,1pFCkU2BQHr0mJIj05KXSD,8.72E-01,5,0.111,-33.197,1,Chiudete Gli Occhi,67,6/1/2019,0.04,68.869,5.80E-02,2019
0.996,['Dreamscaper'],0.211,2.77E+05,4.615,2.87E-02,0,7FpuImiEfUmOWKKi4UyO9y,9.55E-01,5,0.09,-30.39,1,Call to Rest,66,6/24/2019,0.063,68.099,3.25E-01,2019
0.973,['O.A.S.'],0.111,2.07E+05,3.45,5.97E-02,0,1I217X8W4dL6niEzXOf2nQ,9.64E-01,0,0.105,-28.951,1,Jupiter Song,60,11/8/2019,0.041,73.632,3.60E-02,2019
0.985,['Rosa Løvstrøm'],0.111,1.58E+05,2.633,1.18E-02,0,3SwiMJxBE5eqYdbXJBRtiT,9.17E-01,2,0.108,-31.874,1,Noctis,66,6/7/2019,0.04,77.891,8.12E-02,2019
0.994,['Haakon Stange'],0.216,1.47E+05,2.45,8.19E-02,0,1ZxqvIpfcqYDcV4nP6jxms,9.54E-01,9,0.093,-26.17,1,Finding Hope,68,4/24/2020,0.044,71.07,9.11E-02,2020
0.995,['Thomasine Robinson'],0.279,1.41E+05,2.348,5.79E-02,0,3nZ31x1cLcCRnIRpiOIkPU,9.63E-01,8,0.113,-28.197,1,It is a Beauteous Evening,66,1/31/2020,0.05,71.138,3.57E-01,2020
0.99,['Fortuna'],0.149,1.63E+05,2.717,5.55E-01,0,2jJ1dkSJqbtv9kLiDVPHFG,5.04E-01,11,0.111,-29.489,1,SPC Brown Noise 2,65,2/26/2020,0.055,136.595,2.72E-02,2020
0.965,['Robert Farrugia'],0.233,3.52E+05,5.867,2.24E-01,0,7vELAwkC04g6YjGtgZi3gq,9.00E-01,4,0.089,-20.733,1,Segments,63,1/20/2020,0.041,61.652,5.92E-02,2020
0.992,['Václav Slezák'],0.237,2.59E+05,4.317,3.11E-02,0,1v8nEP8CRicvuRiGxxjZF6,9.07E-01,2,0.1,-30.822,0,Snesl bych ti modré z nebe,62,2/7/2020,0.053,68.753,1.30E-01,2020
0.996,['Joni Bernier'],0.41,1.40E+05,2.325,7.35E-02,0,1qfYCqVpMcuYLhyThCR7k6,9.63E-01,10,0.159,-30.013,1,A Gift To Share,66,4/10/2020,0.069,132.722,2.52E-01,2020
0.993,['Peter Ehrlichmann'],0.492,5.77E+04,0.962,4.65E-02,0,4E0b1oXvrPoxHc9Mh3bYzZ,9.61E-01,2,0.118,-25.636,1,Eeny Meeny Miny Moe,66,4/17/2020,0.042,64.271,5.71E-01,2020
0.993,['Patrizio Pisani'],0.45,1.34E+05,2.227,9.10E-02,0,4Y6WTrmqcv8JkwgF3USWnB,9.56E-01,7,0.103,-24.322,0,Guardami,67,1/3/2020,0.043,94.927,3.54E-01,2020
0.985,['Raymond Scott'],0.575,1.35E+05,2.243,4.04E-01,0,1TnSRPeMJJEHKSz45U0sOq,9.16E-01,10,0.112,-15.678,1,Portofino 2,38,2000,0.041,112.31,8.10E-01,2000
0.978,['Franco Albertini'],0.54,7.22E+04,1.203,1.51E-01,0,3Sg42hY1aqhaQHaqL8qOdM,9.34E-01,0,0.151,-16.568,0,"Life in the Ruins for Piano (From ""The Legend of Zelda: Breath of the Wild"")",40,2000,0.046,87.211,1.04E-01,2000
0.978,['Chet Atkins'],0.601,1.56E+05,2.606,2.96E-01,0,628aUzy2L6xHNoEtY7hsqN,9.01E-01,2,0.098,-14.538,1,The Jitterbug Waltz - Buddha Remastered - 2000,36,3/4/2000,0.06,160.533,6.80E-01,2000
0.989,['Paul Cardall'],0.336,2.14E+05,3.565,8.98E-02,0,6JySdTlGJTxJd9ALXSxAcO,8.78E-01,5,0.077,-20.269,1,I Feel My Savior's Love,34,2000,0.051,93.805,2.34E-01,2000
0.995,"['Edvard Grieg', 'Mikhail Pletnev']",0.366,1.66E+05,2.767,7.13E-03,0,1Wy5fW4R9zU0wQcC7ufHxi,9.63E-01,2,0.07,-30.181,1,"Lyric Pieces Book II, Op.38: 1. Berceuse",39,1/1/2000,0.053,67.461,3.60E-02,2000
0.983,['Yiruma'],0.456,2.98E+05,4.965,6.30E-02,0,2PdmAIaiKrQeiGdcQYOtmh,9.22E-01,2,0.068,-23.328,1,Time Forgets...,44,11/27/2001,0.054,125.501,2.43E-01,2001
0.984,['Monks Of The Abbey Of Notre Dame'],0.225,8.02E+04,1.336,1.12E-01,0,7pHz7Rl2sxsj5e87uB82fq,2.33E-01,2,0.078,-20.869,1,O Sacrum Convivium,41,2001,0.048,70.111,3.76E-02,2001
0.988,"['Zutty Singleton', 'Fats Waller']",0.548,2.45E+05,4.091,3.10E-01,0,3XfdUtpJ8VW1iCMJkxZob2,8.69E-01,0,0.158,-14.484,0,Ain't Misbehavin',43,1/19/2002,0.055,95.765,5.98E-01,2002
0.982,['Blindside'],0.414,3.37E+05,5.618,4.84E-01,0,7tm6kZFYu4hIaxFkw1RZj8,6.17E-01,6,0.116,-13.059,1,Silence,42,8/20/2002,0.046,113.26,3.05E-01,2002
0.994,"['Wolfgang Amadeus Mozart', 'Oslo Philharmonic Wind Soloists']",0.499,1.84E+05,3.066,2.66E-01,0,3ZC6ibxbELAePyeC9zrekg,8.91E-01,10,0.11,-21.114,1,"Divertimento in B-Flat Major, K. Anh. 227: I. Allegro",45,3/14/2002,0.051,175.392,8.54E-01,2002
0.953,['Pete Seeger'],0.53,7.75E+04,1.292,3.97E-01,0,3nj18sxe1CA0eohDsDirrm,4.93E-03,4,0.31,-10.352,1,"Oh, Susanna",41,6/25/2002,0.06,137.893,7.95E-01,2002
0.977,"['Dean Evenson', 'Li Xiangting']",0.205,4.89E+05,8.152,1.40E-01,0,6nLryX6NcQ8ES4UCHLHJuP,9.17E-01,9,0.115,-17.773,0,Stillness at Midnight,42,6/11/2002,0.037,67.951,4.92E-02,2002
0.974,['Fred Mollin'],0.565,1.82E+05,3.031,1.01E-01,0,5tpDYRQzjY1KidStki4Mtp,5.37E-01,9,0.119,-18.338,1,The Sweetest Dream (Princess Theme),37,2002,0.029,94.984,1.45E-01,2002
0.976,['Ashana'],0.13,5.77E+05,9.615,2.36E-01,0,6DlDX4ghYBeiKb44HgVM5j,1.07E-02,1,0.108,-10.142,1,Ave Maria,48,1/2/2002,0.034,89.878,3.99E-02,2002
0.968,['John Williams'],0.178,1.26E+05,2.097,5.03E-02,0,389qtBoJVF0riHChgXgrkt,8.55E-01,5,0.122,-26.414,1,Moaning Myrtle,41,11/11/2002,0.039,134.623,5.63E-02,2002
0.995,"['Ludwig van Beethoven', 'Stephen Kovacevich']",0.269,3.34E+05,5.566,8.88E-03,0,55BSszZjjv0SjCGzA2maKR,9.19E-01,8,0.102,-30.658,1,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",35,8/10/2003,0.045,66.892,9.45E-02,2003
0.967,"['Gustav Mahler', 'Violeta Urmana', 'Wiener Philharmoniker', 'Pierre Boulez']",0.087,4.22E+05,7.033,1.25E-02,0,1SKqoOM0KO1ABXDzal9TNn,1.12E-03,5,0.075,-33.135,1,Rückert-Lieder: Ich bin der Welt abhanden gekommen,45,1/1/2004,0.045,169.146,3.46E-02,2004
0.975,['Lamp'],0.565,7.51E+04,1.251,5.22E-02,0,6BGNjTZ8zp9MlsIydBa7A9,8.33E-01,7,0.116,-17.892,1,For Lovers,43,2/11/2004,0.045,73.582,5.86E-01,2004
0.959,['John Williams'],0.484,1.20E+05,1.991,1.46E-02,0,45Ec9tNPuonApiArePn5al,3.00E-01,7,0.088,-28.315,0,Hagrid the Professor,44,5/25/2004,0.038,67.725,4.38E-01,2004
0.965,"['Bill Engvall', 'Ron White', 'Jeff Foxworthy', 'Larry The Cable Guy']",0.353,5.31E+05,8.846,8.41E-01,0,6DMI9EN9rQAGSqWQZuONb9,6.80E-04,2,0.932,-11.624,1,I Believe,37,11/23/2004,0.744,83.268,1.15E-01,2004
0.987,['Eminem'],0.77,3.20E+04,0.534,2.34E-01,1,2FPtJP6CQ68hOTHt0OysXC,0.00E+00,8,0.634,-16.867,0,Paul - Skit,42,11/12/2004,0.783,60.286,7.88E-01,2004
0.962,['Jim Brickman'],0.355,1.62E+05,2.703,3.05E-01,0,5LzSj1aCPrWC8Gagklltes,8.11E-01,0,0.162,-10.434,1,Beauty and the Beast,42,1/1/2005,0.03,136.546,1.93E-01,2005
0.981,['Fred Mollin'],0.496,1.98E+05,3.292,1.28E-01,0,7JRHI0vNElkfVjPxhfNnb6,8.81E-01,0,0.092,-18.793,1,Lavender Blue (Dilly Dilly) - Instrumental,42,1/1/2005,0.03,111.062,1.96E-01,2005
0.995,"['George Frideric Handel', 'Anne Queffélec']",0.401,2.76E+05,4.594,6.11E-03,0,27cvNIRYgNqDGki4r49lxF,9.48E-01,7,0.064,-32.702,0,"Menuet en Sol Mineur, Transcription de Wilhem Kempff d’après Le Menuet de la Suite en Si Bémol Majeur No. 1, HWV 434, 1er Cahier",47,2006,0.061,68.54,8.51E-02,2006
0.986,"['Gioachino Rossini', 'Simon Keenlyside', 'Ulf Schirmer']",0.379,2.96E+05,4.933,2.51E-01,0,5W7IiH2jDV6q6EQwBkq8ld,1.22E-02,0,0.094,-15.488,1,Largo al factotum,43,9/1/2006,0.099,73.316,3.35E-01,2006
0.996,"['Federico Mompou', 'Javier Perianes']",0.268,1.06E+05,1.763,4.71E-03,0,0hXWX5OdIzAp46BJHHlL6v,8.61E-01,10,0.066,-32.597,1,Música Callada III,44,2006,0.048,73.997,2.42E-01,2006
0.952,['Madeleine Peyroux'],0.503,2.51E+05,4.183,1.24E-01,0,5ohgxuTz8npyF7kPf88LHO,4.15E-02,10,0.158,-16.659,1,La Javanaise,39,9/12/2006,0.034,107.799,1.66E-01,2006
0.973,['Nicholas Hooper'],0.221,1.96E+05,3.263,7.28E-02,0,31DXqy0L60lvzl37OMcEoA,9.35E-01,2,0.094,-22.278,1,Loved Ones and Leaving,46,7/7/2007,0.041,89.893,3.21E-02,2007
0.99,['Stars Of The Lid'],0.147,3.24E+05,5.407,8.65E-02,0,2Uy2p6tkVLj6vaVznKpNCs,9.09E-01,2,0.077,-25.095,1,"Articulate Silences, Pt. 1",43,4/2/2007,0.048,140.612,3.20E-02,2007
0.983,['David Nevue'],0.294,1.98E+05,3.306,9.46E-02,0,6qQBhhH3TBmcKzzcDuP1Dq,9.01E-01,9,0.113,-19.692,1,How Great Thou Art,43,11/28/2007,0.047,94.223,2.96E-01,2007
0.992,"['Frédéric Chopin', 'Alexandre Tharaud']",0.36,3.40E+05,5.666,1.77E-02,0,5xXjqFnvQbxZglR1sGm0Yc,8.95E-01,1,0.127,-23.79,1,"24 Préludes, Op. 28: No.15 in D flat major - Sostenuto",47,2/8/2008,0.043,70.353,3.84E-02,2008
0.978,"['Amy Beach', 'Joanne Polk']",0.24,1.59E+05,2.655,8.34E-02,0,4VVEfBXep7FdOt524jkfLF,9.44E-01,6,0.08,-29.545,0,"Young Birches, Op. 128, No. 2",47,4/7/2008,0.05,169.621,1.88E-01,2008
0.972,['Zac Brown Band'],0.18,6.16E+04,1.027,3.09E-02,0,4TyqLIbM33rx2pxpVtF904,3.79E-02,1,0.108,-12.999,1,Violin Intro to Free,40,11/17/2008,0.039,73.533,2.85E-01,2008
0.984,['Paul Cardall'],0.473,1.40E+05,2.334,3.34E-02,0,3huCujeYOzq4cLKnT9ocI2,9.42E-01,3,0.133,-19.637,1,Abide With Me Tis Eventide,40,1/1/2008,0.051,68.994,2.02E-01,2008
0.985,['Rockabye Baby!'],0.671,2.18E+05,3.64,1.01E-01,0,4b4inATXkXR2Z2idhdXfNN,9.51E-01,2,0.069,-21.88,1,Under Pressure,44,5/19/2009,0.072,93.057,4.37E-01,2009
0.962,['Liquid Mind'],0.06,4.84E+05,8.067,1.10E-01,0,26sMnwh7vPmSXOStrbTIgv,9.52E-01,5,0.088,-23.047,1,Whisper to Me,42,3/3/2009,0.05,59.117,3.32E-02,2009
0.957,['Regina Spektor'],0.372,2.10E+05,3.494,1.50E-01,0,7suXfwkW9Cg9fBS3San5T5,1.15E-03,9,0.142,-10.954,0,Hero,46,7/10/2009,0.05,209.528,2.11E-01,2009
0.968,['Music Together'],0.424,1.46E+05,2.436,1.09E-01,0,1Hd59lTCmW0r6PilUYXFXx,1.68E-03,9,0.109,-16.427,1,Great Big Stars,42,10/1/2009,0.049,166.14,3.79E-01,2009
0.985,"['Joe Hisaishi', 'London Symphony Orchestra']",0.28,2.42E+05,4.04,1.26E-01,0,1RQIsYl31BghwNTvu6HcLw,8.86E-01,0,0.357,-20.195,1,One Summer's Day - from 'Spirited Away',48,2010,0.038,77.055,4.56E-02,2010
0.988,['Justin Vernon'],0.169,2.42E+05,4.033,4.24E-01,0,0YcAWPUwih5MrIlD90oiNu,6.64E-01,9,0.065,-8.871,1,Bruised Orange (Chain of Sorrow),46,2010,0.059,50.57,7.77E-02,2010
0.99,"['Robin Guthrie', 'Harold Budd']",0.223,2.94E+05,4.891,8.28E-02,0,0Z5oEza6OKWhXJBVnlCWzl,8.28E-01,2,0.083,-24.326,1,Radiant City,47,2/18/2011,0.056,129.825,3.59E-02,2011
0.986,['Battleme'],0.48,1.69E+05,2.822,1.41E-01,0,6n2tWWObNYaPn00JqTADfE,4.82E-03,9,0.06,-11.455,0,"Hey Hey, My My",46,12/6/2011,0.055,119.531,1.55E-01,2011
0.97,"[""Dustin O'Halloran""]",0.17,1.94E+05,3.23,1.38E-01,0,3Lj5SBeJizCKbxkEvSJYb3,8.26E-01,5,0.071,-17.715,0,We Move Lightly,41,1/1/2011,0.043,150.234,7.03E-02,2011
0.973,['Beautiful Chorus'],0.276,3.37E+05,5.621,1.69E-01,0,5xcm7iKIoMqw6GUBwFao8v,2.74E-01,1,0.152,-20.498,1,Infinite Universe,49,4/14/2012,0.043,113.618,7.38E-02,2012
0.995,['Beautiful Chorus'],0.136,2.82E+05,4.699,1.41E-03,0,6ZO5qeCU6EVLiNLstpISAd,6.86E-01,0,0.066,-36.723,1,Root Chakra,49,8/24/2012,0.045,68.917,2.60E-02,2012
0.98,['Sophie Hutchings'],0.329,3.29E+05,5.485,2.03E-01,0,6BjAF110FvR7r3j7vhmdKW,9.08E-01,10,0.117,-17.049,1,By Night,53,12/8/2012,0.035,103.77,4.22E-02,2012
0.992,['Danny Wright'],0.371,2.06E+05,3.426,8.01E-02,0,443c7eueRTLZIHk9WMefJn,8.88E-01,7,0.113,-21.241,0,"Colors of the Wind (From ""Pocahontas"")",51,12/11/2012,0.047,168.072,1.32E-01,2012
0.956,['Tame Impala'],0.286,3.20E+05,5.338,8.06E-01,0,7Jk2pg4g0c5rz5AfkEGMRp,7.64E-02,7,0.615,-7.056,0,Sun's Coming Up,49,1/1/2012,0.094,123.858,3.28E-01,2012
0.978,['Jeremy Soule'],0.145,4.42E+05,7.358,5.17E-02,0,2jd20t5nkaFrEbTPJNXDzi,9.04E-01,6,0.101,-26.989,1,Aurora,50,1/31/2013,0.042,138.785,3.09E-02,2013
0.97,['Keith Kenniff'],0.448,1.26E+05,2.095,1.74E-01,0,2WObLX44HN08GK7tx71Q2j,9.23E-01,0,0.109,-15.495,1,Branch,50,2/21/2013,0.031,140.391,1.61E-01,2013
0.951,['Hans Zimmer'],0.168,1.27E+05,2.116,2.26E-01,0,6a8oa7GncjrVYZuUsNVEMu,9.83E-01,9,0.1,-16.457,0,Cornfield Chase,51,12/18/2014,0.042,94.103,4.77E-02,2014
0.99,['Jacob David'],0.421,1.75E+05,2.918,1.02E-01,0,6GsOj1QAdG1XIhbFilnj77,9.04E-01,7,0.087,-25.999,0,Judith,55,10/16/2015,0.036,110.995,3.00E-01,2015
0.975,"['Edvard Grieg', 'Javier Perianes', 'BBC Symphony Orchestra', 'Sakari Oramo']",0.303,8.209e+05            1,3.681,1.19E-01,0,2Z4aQJh0kesRMookvtfR4y,8.80E-01,9,0.112,-18.055,0,"Piano Concerto in A Minor, Op.16: I. Allegro molto moderato",56,5/18/2015,0.039,94.868,3.80E-02,2015
0.99,['Meditation Music Zone'],0.201,2.52E+05,4.202,2.79E-03,0,7mHfTKdVsb8ZlJSZVB5EqX,8.89E-01,9,0.128,-34.335,0,Deep Meditation,55,11/30/2015,0.045,75.871,1.22E-01,2015
0.959,"[""Panucci's Pizza""]",0.47,1.99E+05,3.312,3.33E-01,1,2fTsxw433lT9uYnIH3ihDU,7.67E-05,10,0.28,-6.785,1,Aesthetic? (More Like Ass-Pathetic),51,8/26/2015,0.038,123.416,4.15E-01,2015
0.987,['Baby Lullaby Academy'],0.593,1.42E+05,2.374,2.08E-02,0,7J8drFuULgXhcZm9Lr6b0H,8.95E-02,0,0.167,-35.579,1,Brahm's Lullaby,57,11/24/2015,0.046,67.057,4.24E-01,2015
0.992,['Charlie Key'],0.466,1.46E+05,2.43,4.72E-03,0,181ybi6b0dYJBcQzETKv67,9.38E-01,5,0.071,-28.546,1,Song for A,62,7/16/2016,0.053,81.181,2.33E-01,2016
0.953,['Faith Marie'],0.489,3.01E+05,5.011,1.27E-01,0,3CqMuOh8kuc4hrHZrvuDBc,1.39E-06,9,0.074,-12.14,0,Antidote,55,8/4/2016,0.055,127.577,1.75E-01,2016
0.975,['John Legend'],0.508,2.29E+05,3.808,2.33E-01,0,2pPRgFEENF3LtuxYUPuT24,0.00E+00,8,0.111,-8.311,1,Love Me Now - Recorded at Spotify Studios NYC,64,11/30/2016,0.053,85.543,4.21E-01,2016
0.988,['The 2 Inversions'],0.131,1.46E+05,2.43,2.33E-01,0,5kOy4Ap0QsN24vCL9H3KTt,8.31E-01,9,0.094,-17.229,0,From Shores To Mountains,59,12/13/2016,0.036,90.691,4.36E-02,2016
0.995,['Laura Hanson'],0.555,7.68E+04,1.28,3.06E-02,0,78RskfTZHN7IYXY1ZxNbKY,9.58E-01,0,0.122,-23.42,1,Puff The Magic Dragon,64,5/11/2017,0.054,114.703,4.74E-01,2017
0.996,['Latium'],0.144,2.02E+05,3.361,6.16E-01,0,3U1VKCmUgzdz83Wlw4kBle,4.66E-01,7,0.152,-41.537,0,Space,58,1/18/2017,0.098,138.619,7.68E-03,2017
0.996,['520Hz'],0,1.98E+05,3.295,1.97E-02,0,1e6Wbu8j4BIYPIYrqY12Re,9.96E-01,1,0.104,-47.19,1,8-Bit CockPit,56,1/18/2017,0,0,0.00E+00,2017
0.996,['Rita May'],0.73,2.25E+05,3.742,6.40E-02,0,4vWbR3IiMfIbZ3xWh2zpYH,9.64E-01,2,0.125,-17.62,1,Beneath your Beutiful,62,4/26/2017,0.109,98.024,3.26E-01,2017
0.992,['Elijah Who'],0.798,1.48E+05,2.467,1.17E-01,0,0A6dTlWYD2magT5bqUyZLM,8.21E-01,0,0.114,-16.003,1,i'm tired of feeling this way,58,10/13/2017,0.072,137.83,1.92E-01,2017
0.993,['Moux'],0.38,1.61E+05,2.674,1.63E-03,0,1pgSiIvNXVQAKlMvjvqL0r,9.60E-01,10,0.134,-26.82,1,Back Home,60,1/6/2017,0.047,69.924,4.02E-01,2017
0.994,['Mark Souzek'],0.345,1.05E+05,1.753,1.13E-01,0,57YVVhWcChlS42r0EmA9aT,9.01E-01,5,0.165,-24.203,1,Les Etudes,63,9/24/2018,0.048,68.528,3.21E-01,2018
0.995,['Kasper Schill'],0.388,1.68E+05,2.803,3.52E-02,0,527OzwwTayP2ZYijImtf1B,9.36E-01,5,0.155,-27.79,1,Ava,63,7/27/2018,0.061,76.21,4.42E-01,2018
0.966,['Claes Nilsson'],0.115,1.69E+05,2.814,1.97E-02,0,6tLFPu4tSmS5LccfUNtbN6,9.28E-01,4,0.195,-25.263,0,Beyond Barricades,63,12/29/2018,0.037,78.449,6.51E-02,2018
0.995,['Oneke'],0.413,1.63E+05,2.708,4.33E-02,0,4mnfRzyz2dafyBaXBLZle2,9.19E-01,11,0.108,-26.51,1,More than Close,64,9/24/2018,0.054,62.834,2.23E-01,2018
0.991,['Floriscope'],0.426,1.58E+05,2.633,2.85E-02,0,4EQeE98JeOcxg9YI5k8WV1,9.38E-01,11,0.091,-23.47,1,Petals,64,12/18/2018,0.038,73.849,3.12E-01,2018
0.996,['Jean Petri'],0.701,1.10E+05,1.841,5.01E-03,0,5nMsoz257d3AbY8O8FC4Jx,9.67E-01,10,0.098,-29.278,1,Loveliness,63,11/9/2018,0.072,62.028,5.45E-01,2018
0.996,['Belle Margaux'],0.601,7.30E+04,1.216,4.90E-03,0,10SGotpqSWPSvbIyMuWLS9,9.57E-01,6,0.094,-25.681,1,Theme from the Steps of Life,62,2/8/2018,0.078,68.645,1.43E-01,2018
0.989,['Luna Meguise'],0.402,1.34E+05,2.225,3.90E-03,0,1npS27jD8Fm6QpNHmtH5Pq,9.52E-01,9,0.108,-24.714,0,Noches rojas,65,6/3/2019,0.058,71.902,1.82E-01,2019
0.983,['Skye Baird'],0.17,1.68E+05,2.8,9.29E-02,0,2YAyMEoG27O7q9aTW0lmvy,9.80E-01,7,0.074,-23.198,1,Floating,60,8/16/2019,0.045,70.299,5.11E-02,2019
0.976,['Naturally Recurring'],0.225,2.09E+05,3.481,1.31E-02,0,5ca7B7Qi2gpzPELK9lBab0,9.58E-01,5,0.086,-29.096,0,Finding Calmness,66,3/25/2019,0.041,64.27,7.62E-02,2019
0.981,['Leah Maur'],0.203,1.61E+05,2.689,5.41E-03,0,1IdZJSn4MgU8nGWVQGm25D,9.02E-01,0,0.111,-32.599,1,For now,66,8/16/2019,0.038,69.264,5.11E-02,2019
0.993,['Jordan Barns'],0.463,2.02E+05,3.364,2.49E-02,0,4SNS6KMBDrfK676bO1hQj9,9.28E-01,8,0.127,-24.519,1,Forrest Gump - Main Title (Feather Theme),67,4/6/2019,0.039,144.599,2.16E-01,2019
0.981,['Scintillante'],0.266,1.79E+05,2.983,6.88E-03,0,2dtIoZ0tJ3EH3EcxAkGNE8,8.37E-01,6,0.101,-31.019,1,È ora di dormire,65,11/22/2019,0.041,75.929,6.67E-02,2019
0.995,['Romaine LaGrande'],0.43,1.24E+05,2.073,5.17E-02,0,3TuBgx3BBnkN1TiKZEmvEZ,9.20E-01,10,0.118,-28.208,1,Tu me fascines,66,12/6/2019,0.039,67.693,3.29E-01,2019
0.993,['Koby Laver'],0.265,1.92E+05,3.2,1.47E-02,0,53Mz4V3XL02YupbVnJKfMl,9.49E-01,8,0.103,-31.932,0,Close your eyes,66,8/16/2019,0.035,67.676,7.45E-02,2019
0.981,['Eleanor Arroway'],0.18,2.31E+05,3.852,5.45E-02,0,7mBZGPbX8nmWRZfhityZda,9.62E-01,0,0.089,-28.084,1,Touch of My Soul,61,8/19/2019,0.031,71.586,5.06E-02,2019
0.996,['Ludovico Sagese'],0.465,1.24E+05,2.058,2.89E-02,0,4SMp3hkQV64IoaaKsBQoBo,9.59E-01,3,0.136,-27.689,1,Edelweiss,66,2/14/2020,0.043,99.873,4.48E-01,2020
0.996,['Gregory Oberle'],0.562,1.85E+05,3.087,3.31E-02,0,0SjsIzJkZfDU7wlcdklEFR,9.61E-01,1,0.111,-25.551,1,John Brown's Song,66,3/20/2020,0.103,63.696,3.86E-01,2020
0.988,['Yue Yan Jen'],0.115,1.97E+05,3.275,5.35E-02,0,4na8bW6oc43oxwage8huso,9.12E-01,2,0.109,-34.856,1,守得云开见月明 - Every cloud has a silver lining,62,2/28/2020,0.032,69.239,2.44E-01,2020
0.99,['Tristian Fitzmaurice'],0.593,1.19E+05,1.981,8.64E-03,0,4z34BTsWVB44l98BrafyHp,9.58E-01,0,0.14,-25.273,1,I Can Sing A Rainbow,66,2/21/2020,0.056,132.772,6.74E-01,2020
0.995,['Pamela Goldings'],0.261,2.07E+05,3.442,4.11E-02,0,6wqnYzf6QuiJo2BMkn3cXT,9.29E-01,1,0.101,-26.863,1,The Cottage,67,5/15/2020,0.062,199.838,2.35E-01,2020
0.994,['Kyran Martin'],0.394,1.24E+05,2.068,6.40E-02,0,3wmraTkkrCmY1TFEPIzpFy,9.50E-01,6,0.106,-24.097,0,Brig O' Balgownie,66,3/6/2020,0.047,106.44,3.59E-01,2020
0.967,['Sleep Lab'],0.193,1.96E+05,3.27,1.05E-01,0,2DekjNJII6yEgm8HwOqQWq,9.53E-01,0,0.103,-24.289,1,Calibration of Life,61,1/20/2020,0.045,80.321,3.74E-02,2020
0.995,['Olivier Mournier'],0.258,1.29E+05,2.156,3.56E-02,0,54UQ3Jzm53YkAHpj3BGOQa,9.04E-01,8,0.109,-23.568,1,Pour tous les cœurs du monde,66,1/17/2020,0.041,68.714,2.82E-01,2020
0.979,"[""Charmaine D'Avis""]",0.176,2.04E+05,3.392,2.44E-02,0,64zhFuKM4TwZ0dcKogeKAN,8.64E-01,2,0.088,-32.609,1,Rêvasseur,66,1/24/2020,0.039,64.747,9.32E-02,2020
0.995,['Luke Faulkner'],0.353,1.70E+05,2.829,7.50E-02,0,6dfdNTuLOK8eFusN8HaQg8,8.86E-01,10,0.117,-25.635,0,Clocks,66,2/21/2020,0.038,120.308,3.17E-01,2020
0.995,['Ludovico Sagese'],0.491,7.20E+04,1.2,5.09E-02,0,2LktcIchl4v0rPXWvwBNlc,9.45E-01,5,0.117,-27.587,1,"Row, row, row your boat",66,2/14/2020,0.051,94.146,5.61E-01,2020
0.987,['Yiruma'],0.314,1.89E+05,3.146,2.20E-01,0,64rL48E6xWMIXdpcFDEiB8,9.43E-01,9,0.08,-21.343,1,River Flows In You,72,11/27/2001,0.051,145.277,1.16E-01,2001
0.976,"['Gary Jules', 'Michael Andrews']",0.345,1.90E+05,3.158,5.81E-02,0,3JOVTQ5h8HGFnDdp4VT3MP,3.66E-04,3,0.103,-17.217,1,Mad World (Feat. Michael Andrews),70,1/1/2002,0.037,174.117,3.04E-01,2002
0.98,['Thomas Newman'],0.164,7.61E+04,1.269,2.48E-02,0,7jSQaXLzpLHjSQTev2krvT,9.67E-01,5,0.103,-27.25,1,Nemo Egg (Main Title),64,5/20/2003,0.046,79.083,5.53E-02,2003
0.977,['José González'],0.589,1.62E+05,2.695,1.77E-01,0,5YqpHuXpFjDVZ7tY1ClFll,7.14E-01,3,0.096,-14.891,1,Heartbeats,63,2006,0.033,88.409,3.11E-01,2006
0.971,"['Bon Iver', 'St. Vincent']",0.329,2.90E+05,4.826,2.77E-01,0,4k7x3QKrc3h3U0Viqk0uop,2.40E-02,10,0.097,-13.111,0,Rosyln,71,10/9/2009,0.03,159.719,1.21E-01,2009
0.952,['Birdy'],0.379,2.01E+05,3.351,2.90E-01,0,4RL77hMWUq35NYnPLXBpih,1.06E-03,4,0.118,-8.485,1,Skinny Love,75,11/4/2011,0.051,166.467,1.69E-01,2011
0.951,['Hozier'],0.415,2.40E+05,4.002,1.10E-01,0,1C042FLYy7rP3MfnkOcnha,2.36E-03,1,0.096,-14.901,1,Cherry Wine - Live,66,9/19/2014,0.039,81.876,2.34E-01,2014
0.969,['Lord Huron'],0.545,2.08E+05,3.47,3.66E-01,0,0QZ5yyl6B6utIWkxeBDxQN,2.67E-01,2,0.641,-9.51,1,The Night We Met,75,4/7/2015,0.038,86.997,1.00E-01,2015
0.965,['Ruth B.'],0.71,2.75E+05,4.588,5.65E-02,0,4h0zU3O9R5xzuTmNO7dNDU,0.00E+00,7,0.089,-15.099,1,Lost Boy,76,8/21/2015,0.053,123.994,3.48E-01,2015
